Customer ID,Name,Age,Gender,Marital Status,Employment Status,Highest Level of Education,Currently Studying?,Dependents,Annual Income,Current Loans,Interest Rate (%),Credit History,Asset Details ($),Transaction History (Monthly),Credit Score,Address,Vehicle Ownership,Repayment Amount ($),Existing Dues ($),Mortgage,Debt-to-Income Ratio (%),Loan Eligibility,Credit Card Ownership,Asset Details,Loan Count,Loan Tenure (Months),Monthly EMI ($)
e93bf1b1-11d1-4408-9801-fb1dc72e20c6,Chris Rodriguez,55,Male,Single,Unemployed,Undergrad,No,1,75519,1,15.10220631,No History,408641,36,757,"New York, TX",No,4563.735557,10156,Yes,53.55,No,Yes,House,2,154,67.23304949
7b184db2-4e30-4878-afab-897673994bd9,Michael Rodriguez,48,Female,Single,Unemployed,Undergrad,Yes,2,109196,1,17.17816338,Bad,92328,83,443,"Los Angeles, CA",Yes,4751.448173,48049,No,47.35,No,No,Car,1,206,71.86251571
26f46fe5-cb23-44c3-866e-2d513da63962,Jane Davis,19,Male,Married,Unemployed,Undergrad,No,2,175149,2,9.033670268,Good,202136,23,621,"New York, CA",Yes,1964.332047,23911,No,14.77,Yes,Yes,Car,1,141,22.65708488
29cb0fa8-3b56-4dfb-8ae9-644db927bf6f,Anna Jones,37,Male,Single,Self-employed,Undergrad,No,1,99166,1,6.377755995,Good,446994,20,425,"Houston, IL",No,4558.929927,2866,Yes,46.83,No,No,House,1,115,53.0862986
85a18afa-cc14-4be5-8c76-518506b4df12,David Johnson,51,Male,Single,Self-employed,Undergrad,No,3,121249,0,10.03590602,Fair,478836,56,632,"Chicago, AZ",No,1948.461325,25197,Yes,18.16,Yes,No,House,1,104,28.12293988
7bb166a4-ac5e-4b47-8e3a-fe7a3add9350,Sarah Garcia,33,Other,Single,Retired,Undergrad,Yes,3,90556,0,9.380768441,Good,392211,74,652,"Phoenix, IL",No,1652.013195,31371,Yes,28.13,Yes,Yes,House,1,308,14.20505197
2dd8ab89-05b7-4f2d-93cd-bf773c5bbb9f,Robert Garcia,58,Female,Single,Unemployed,Senior Secondary,No,1,151682,0,11.76314541,Good,163799,95,496,"New York, TX",Yes,3388.035468,17086,No,30.96,No,No,Car,1,233,37.02581152
1c2dc527-fd48-48ca-8dd0-888b5c518add,Sarah Miller,38,Female,Single,Retired,Undergrad,No,0,102903,1,8.961530815,Fair,430901,26,571,"Chicago, TX",No,5642.118054,21011,Yes,35.68,No,Yes,House,1,211,53.20546873
cec41cd5-8906-412d-a17b-1f3383000b34,Jane Martinez,25,Male,Single,Employed,Grad,Yes,1,172775,2,10.09599058,Good,203345,97,339,"Houston, TX",No,776.0953911,32830,No,6.18,No,Yes,Scooter,1,299,7.110240829
eaf947e6-8ed9-43d0-b1f5-a04e9834d83e,Katie Davis,20,Male,Single,Unemployed,Undergrad,Yes,0,114117,2,18.61332169,Bad,238915,27,404,"Phoenix, IL",No,5287.510302,40718,Yes,40.32,No,No,House,1,269,83.34153691
70ea52e5-65dd-4d43-bc39-6ba6a1620e12,John Garcia,59,Female,Single,Unemployed,Grad,No,0,87775,2,10.02253029,No History,395536,57,397,"Chicago, TX",Yes,132.5786981,32190,Yes,2.19,No,Yes,House,1,21,6.909364469
c34b5c9f-b8f3-4b8b-b588-7565e9bfc9ef,Anna Martinez,46,Male,Single,Unemployed,Grad,Yes,4,135090,2,16.7827707,Good,349853,10,632,"New York, CA",No,1894.211899,3897,No,11.3,Yes,No,Scooter,1,182,28.79034254
4c254b81-47f8-45dc-a3ab-fcf983080784,Michael Williams,27,Female,Single,Employed,Grad,Yes,2,98955,2,14.3875055,Bad,421879,70,472,"Phoenix, IL",Yes,1603.917994,33337,Yes,12.44,No,No,House,1,112,26.09971631
1b6de077-2f58-476e-9b06-0d1a5be1d08b,Jane Rodriguez,31,Other,Single,Retired,Grad,No,1,194178,1,10.06306918,Fair,174131,21,467,"Chicago, TX",No,1949.130364,46777,No,12.08,No,No,Scooter,2,121,25.70204417
3b13a0bb-43f3-4333-bec1-0a1b2a6f87a6,Katie Smith,63,Other,Married,Unemployed,Grad,No,3,134179,2,17.26682405,No History,490063,34,799,"New York, NY",No,4483.497833,31993,Yes,28.81,Yes,No,House,1,258,66.17236571
068d468d-67eb-4e9e-b36e-f23ba9dd4cb2,Alex Jones,37,Male,Married,Retired,Grad,Yes,0,93778,2,13.92614104,Bad,26947,25,821,"Chicago, CA",Yes,1277.481214,42845,No,15.52,Yes,No,Car,1,334,15.14641191
e10b8a99-2c80-4606-a98c-a33714f5360e,Katie Rodriguez,19,Female,Married,Retired,Undergrad,Yes,0,105498,1,5.129280914,Bad,199393,87,365,"Houston, TX",Yes,810.1648893,3077,No,8.75,No,Yes,Car,1,255,5.223242764
ba8fbe52-8799-4d6c-afa5-3fb2e6384568,Chris Brown,35,Male,Single,Employed,Undergrad,No,3,168639,2,6.030923024,Bad,117643,35,759,"New York, AZ",No,8811.31143,45499,Yes,33.47,Yes,Yes,House,1,34,282.5774137
63940592-4267-4b1c-b05c-0f216d91ec75,John Johnson,37,Other,Single,Employed,Grad,Yes,2,42947,1,16.28959339,Bad,133157,79,384,"Chicago, TX",Yes,7108.909993,42620,Yes,135.43,No,No,House,1,236,100.6791935
5f8ef3eb-e491-4349-afa5-52af2160c058,Katie Jones,24,Female,Single,Self-employed,Senior Secondary,No,3,184528,1,11.69791684,Bad,261210,65,718,"Phoenix, AZ",No,6954.139726,34723,Yes,29.29,Yes,Yes,House,1,273,72.95334609
35dfb47c-7e1a-4496-9533-51402a3a08c0,Chris Rodriguez,47,Other,Single,Employed,Grad,No,0,113117,0,11.08261688,No History,25170,61,740,"Chicago, CA",Yes,4191.964027,23293,No,25.76,Yes,Yes,Car,1,280,41.90945963
b5e118fe-0b66-41d9-aa73-e9f9ac352835,John Jones,55,Other,Married,Retired,Grad,No,3,83244,1,7.187407763,No History,5783,75,399,"New York, AZ",Yes,841.7582346,28561,No,9.57,No,No,Car,1,32,28.9847388
70b8eadc-0181-4bc8-b51e-d28f3e308c84,Katie Miller,38,Other,Single,Employed,Grad,Yes,3,133821,0,7.359778909,Good,144578,11,411,"Phoenix, CA",Yes,4461.832566,37707,Yes,26.83,No,No,House,1,325,31.7122156
4cae88e4-b579-48fa-be11-0f8193719a0b,Alex Jones,26,Other,Married,Unemployed,Grad,No,1,173966,1,16.96628675,Bad,83882,65,404,"Los Angeles, CA",Yes,1116.147421,26905,Yes,8.5,No,Yes,House,1,131,18.76307351
4b7cf9f9-2d7b-40fc-bb09-1f842feaaf09,David Davis,23,Female,Single,Employed,Grad,Yes,1,28741,1,17.43525701,Good,490989,22,323,"Los Angeles, CA",No,3308.676013,4494,No,80.21,No,No,Scooter,1,131,56.63137806
c3669ccb-34c2-436c-8179-861ea015c08b,John Martinez,40,Male,Single,Retired,Undergrad,No,1,47037,1,13.40003811,No History,103923,74,745,"Chicago, AZ",Yes,3350.581684,10848,Yes,73.63,No,No,House,1,209,41.48846506
8807160f-3ab4-4fc0-afc2-43a78aaa0ef9,Jane Garcia,33,Male,Single,Employed,Undergrad,Yes,0,68722,0,9.426917147,Good,203577,52,836,"Houston, CA",Yes,6507.043764,28836,No,52.54,No,Yes,Car,1,147,74.79338928
6bb31b50-3404-46e2-9ef7-adbc39a36d87,Chris Rodriguez,33,Other,Married,Unemployed,Undergrad,Yes,2,30806,2,18.99051225,Good,221267,44,699,"New York, IL",Yes,3059.942441,44394,Yes,101.98,No,No,House,1,88,64.66507369
6825ec6a-d264-4923-a1f5-ee11e59aa4cf,John Davis,41,Male,Single,Retired,Undergrad,Yes,1,72578,2,14.35943586,No History,246367,85,683,"Chicago, TX",Yes,608.6045308,41070,No,8.81,Yes,Yes,Car,1,69,13.00697536
69223c9e-b35a-41eb-9f8a-83f1b671de00,Sarah Rodriguez,33,Other,Single,Retired,Undergrad,No,3,89085,2,16.94963179,Bad,316664,23,535,"Chicago, TX",Yes,5020.033285,46935,Yes,47.43,No,No,House,1,97,95.37229268
6e82798e-8c04-41ae-ac55-9567db8c83c1,Chris Garcia,42,Female,Single,Unemployed,Senior Secondary,Yes,0,178741,2,5.049243804,Good,223274,67,671,"Phoenix, NY",Yes,6529.867896,20055,Yes,25.93,Yes,Yes,House,1,12,559.1529148
433a4d7d-7392-499f-95c0-392c674d6d61,Alex Brown,56,Male,Single,Unemployed,Senior Secondary,No,2,144357,0,11.75479401,Bad,81967,18,471,"Phoenix, IL",No,4133.133497,38424,No,24.42,No,Yes,Scooter,1,88,70.29980399
91416d81-6d3b-443e-8fd8-95d2a3ff5133,John Johnson,55,Female,Single,Employed,Grad,Yes,3,60316,0,18.06423629,No History,350452,27,313,"Chicago, NY",No,3245.958514,8487,No,63.64,No,Yes,Scooter,1,21,181.4370818
078652e7-21ea-4daf-989e-df380712a1fa,John Jones,60,Other,Single,Employed,Grad,Yes,3,23862,2,10.07349925,Bad,34757,33,311,"Los Angeles, AZ",Yes,5060.884049,17380,No,190.04,No,No,Car,1,80,87.1183942
583199a4-36db-46c1-b214-a859eb117049,Robert Johnson,64,Other,Single,Self-employed,Undergrad,Yes,3,122164,2,15.89826765,Fair,247495,95,407,"Houston, NY",Yes,3512.046958,26673,No,36.95,No,No,Car,1,159,53.07685085
d6bdbbf0-8b77-4db3-b847-eeff5ebf291a,John Garcia,19,Male,Single,Employed,Undergrad,Yes,1,79656,2,14.86512238,No History,415630,74,749,"Los Angeles, AZ",No,1948.253378,17640,Yes,24.31,Yes,Yes,House,1,73,40.70411443
84615858-d0e0-4b6f-b856-aa7eb6ee5a25,Sarah Davis,61,Female,Married,Unemployed,Senior Secondary,Yes,3,100883,2,7.283275495,No History,323104,51,719,"New York, TX",No,3678.374634,34309,No,38.55,Yes,No,Scooter,1,24,165.1631029
2cec004b-8d1a-4807-8a43-d65ae11ca762,David Smith,57,Female,Married,Employed,Grad,No,0,72266,0,16.62355741,Good,473285,83,647,"Phoenix, CA",No,571.5355713,12899,No,10.21,Yes,No,Scooter,1,197,8.481630992
91802d53-9c95-4e91-bcc6-2a8ebb72ae38,Anna Rodriguez,43,Male,Single,Employed,Undergrad,Yes,3,144925,1,6.687901855,Fair,218706,51,557,"Houston, IL",Yes,587.2417017,32645,No,4.12,No,Yes,Car,1,176,5.244935995
d236e35d-0855-4f3f-b626-cfa1a16f29c3,Anna Jones,36,Female,Single,Self-employed,Senior Secondary,Yes,3,137043,0,15.91871145,Good,369585,20,464,"New York, AZ",No,2509.880207,6412,Yes,16.04,No,No,House,1,21,137.723505
87865753-0758-443e-9a39-4fb4f1987eb6,Michael Rodriguez,30,Other,Single,Self-employed,Grad,Yes,4,28360,2,19.86452505,Good,157250,68,490,"New York, IL",No,1452.435809,40767,Yes,40.49,No,Yes,House,1,270,24.33234961
687b0191-e201-4f6d-b492-dfcea3db7920,Jane Garcia,37,Female,Married,Unemployed,Undergrad,Yes,4,158105,0,19.36972148,Bad,309231,62,519,"Chicago, IL",No,4293.703876,21544,Yes,23.4,No,Yes,House,1,173,73.93891023
f6fa7c6f-3e46-4b31-8430-dabe2add77a9,Jane Garcia,31,Other,Married,Unemployed,Undergrad,No,2,156565,2,17.00362615,Fair,313295,15,386,"Phoenix, AZ",No,6123.096646,22050,Yes,33.32,No,No,House,1,301,88.0369501
99871bec-16d0-40dc-8d0c-5ab9982859ec,John Martinez,63,Male,Married,Employed,Grad,No,3,59980,0,13.01776136,No History,456267,52,434,"New York, TX",Yes,4157.20485,9410,No,88.19,No,Yes,Car,1,207,50.51040135
435d26ec-de15-41e5-b4b3-a406c751b2a8,Chris Brown,27,Male,Single,Employed,Undergrad,Yes,1,74074,0,15.12236864,Fair,480501,97,848,"Houston, TX",No,1228.867812,17958,Yes,20.09,Yes,No,House,1,45,35.94640515
20472f54-293e-4c86-881c-3340aab2cca6,Michael Jones,31,Female,Single,Employed,Undergrad,No,3,177854,1,15.92162586,Good,109206,99,514,"Phoenix, NY",No,1707.415044,36018,No,9.13,No,No,Scooter,1,171,25.31140595
277555bc-6863-4031-acf8-74747947978f,Anna Garcia,21,Male,Married,Unemployed,Grad,No,0,26880,0,5.126022864,No History,140050,95,752,"Los Angeles, CA",Yes,6467.847313,17161,Yes,195.31,No,No,House,1,96,82.27104789
09b402bf-d9f5-4de1-a675-66a673829395,Robert Garcia,57,Female,Single,Employed,Senior Secondary,Yes,3,146756,0,6.535493314,Good,304100,10,519,"Los Angeles, TX",No,4219.279266,31729,No,38.63,No,Yes,Scooter,1,69,73.52094174
9c2decf3-17ab-4199-91bc-fcd1b6998af5,John Rodriguez,25,Male,Married,Retired,Grad,Yes,3,71522,0,13.95588698,Bad,413432,77,676,"Phoenix, TX",No,8236.813877,18364,Yes,65.32,No,No,House,1,276,99.90100455
5cccce67-9d52-47de-be4f-e0be0d7d9fc6,Sarah Rodriguez,45,Other,Single,Employed,Senior Secondary,Yes,4,109413,0,5.098018102,Good,223538,87,570,"New York, AZ",Yes,4027.7691,31595,Yes,34.22,No,Yes,House,1,308,23.47165575
e6855ea1-5c27-4b01-82f4-21de7e6290a7,Michael Brown,43,Female,Single,Retired,Grad,No,4,198689,2,18.63358476,Fair,32387,78,515,"Los Angeles, NY",Yes,1211.536709,15111,No,5.5,No,Yes,Car,1,36,44.18598702
73cc707f-807a-4d47-9e51-ffad1ed60b52,David Garcia,32,Female,Single,Retired,Senior Secondary,Yes,0,80345,0,12.3449407,Good,36803,83,300,"Houston, NY",Yes,4602.128444,7283,Yes,46.17,No,No,House,1,47,123.983104
8964eb28-684e-4d03-893d-490a612eb132,Robert Brown,43,Other,Single,Retired,Undergrad,No,0,80211,1,8.866506134,Good,466898,66,669,"New York, IL",Yes,1497.201099,17514,Yes,32.27,Yes,No,House,1,275,12.74576025
643bfbf9-4f0b-4528-adbe-f7f77182d941,Chris Martinez,26,Male,Single,Retired,Undergrad,Yes,4,117735,0,10.90731754,Fair,343630,22,347,"Phoenix, NY",Yes,5533.348859,42532,No,42.09,No,No,Car,1,125,74.25757272
4adefbed-6273-4439-a28b-4592f96800fb,Michael Smith,38,Female,Single,Retired,Undergrad,Yes,0,126869,2,17.76164616,Bad,396991,78,826,"Chicago, TX",Yes,303.0507871,41759,Yes,3.24,Yes,Yes,House,1,116,5.482813004
8e035544-fa15-488d-a72e-9a09f91827a1,Sarah Garcia,47,Female,Single,Unemployed,Grad,No,3,67370,2,18.90789311,Bad,276547,42,567,"New York, NY",No,7765.664728,34121,Yes,78.96,No,No,House,1,104,152.3282926
ec5353df-2cfb-47ab-8acb-897da49dd1b5,John Williams,65,Female,Single,Retired,Undergrad,No,2,170485,2,6.743524707,Fair,496292,44,533,"Phoenix, IL",No,828.5768184,46586,Yes,5.86,No,No,House,1,100,10.85347799
4bab70a3-05fc-4dbf-89cc-1b8fc24ab67b,Jane Rodriguez,26,Female,Single,Retired,Undergrad,Yes,2,156801,1,16.66940951,No History,286489,86,384,"Chicago, AZ",Yes,7609.409009,4999,No,34.32,No,Yes,Car,1,174,116.2445608
2483b1ad-5c98-47ad-bf07-0c688cb0073b,Jane Rodriguez,62,Female,Single,Self-employed,Senior Secondary,Yes,1,150627,2,13.67340677,Bad,481183,67,584,"Houston, IL",Yes,4951.002136,4788,No,21.91,No,Yes,Car,1,49,132.4192041
1d3fbe64-7761-47b1-976a-d5f12744d3fb,Jane Miller,18,Male,Single,Self-employed,Grad,No,4,190895,1,13.78254136,Fair,447143,50,566,"Phoenix, CA",Yes,2490.958919,33617,Yes,11.21,No,Yes,House,1,103,41.36934716
2f6b9926-282f-4803-8f43-1138ad07785f,Jane Johnson,45,Other,Married,Self-employed,Undergrad,Yes,1,156233,1,16.69178183,No History,477520,97,357,"Phoenix, IL",No,3441.39587,47164,Yes,21.26,No,No,House,1,130,57.39656419
d3873d7d-b59b-4489-bca6-99c9d224f6ba,Robert Johnson,31,Male,Single,Retired,Undergrad,No,2,98422,2,8.342670302,Fair,248545,94,587,"Chicago, CA",Yes,503.0176121,16005,Yes,4.73,No,Yes,House,1,222,4.453752142
48494d44-534f-4c0a-b21e-f9722d6f01db,David Davis,31,Female,Single,Employed,Grad,Yes,0,107769,1,12.96567452,No History,254346,85,757,"New York, CA",Yes,540.5347932,31544,Yes,5.12,Yes,No,House,1,171,6.946023194
62067998-a1b5-4277-8fe0-93c28708d1c0,Anna Garcia,33,Male,Single,Employed,Senior Secondary,Yes,1,30399,1,9.790289232,Bad,233937,82,304,"Houston, CA",No,6968.289289,8895,No,166.62,No,Yes,Scooter,1,112,95.14909093
c9390dcc-74b3-4cc8-af49-fecb7f9347d5,David Johnson,54,Other,Single,Employed,Undergrad,No,1,112208,1,6.417685175,Fair,384324,28,533,"Phoenix, NY",No,1148.671664,7075,No,7.86,No,Yes,Scooter,1,190,9.643516889
2f2209a4-e43e-4b32-89d3-d839daa4cd4b,Jane Garcia,40,Other,Married,Retired,Grad,Yes,1,82318,1,6.576191683,Good,452330,68,557,"Houston, IL",Yes,1982.537098,37491,No,26.21,No,No,Car,1,295,13.57130329
7f1d7448-3a63-424f-84c8-f9eae0edbfd2,John Smith,20,Male,Married,Self-employed,Undergrad,Yes,3,177958,0,7.047072059,Bad,207161,63,434,"Los Angeles, CA",No,3915.53361,45913,No,21.96,No,No,Scooter,2,308,27.52901188
969e8a68-28d7-4cb2-b68c-f99921540226,David Brown,51,Male,Married,Employed,Grad,Yes,3,91187,0,14.22349773,Good,424562,13,691,"New York, TX",No,2591.822958,43860,Yes,29.04,Yes,No,House,1,34,93.0642026
0aa3a4b0-1a67-4c01-a89d-870a99128c57,John Miller,29,Male,Single,Unemployed,Senior Secondary,No,3,84717,1,6.587452976,Good,190309,11,534,"Chicago, TX",Yes,1868.44652,23740,Yes,14.01,No,No,House,1,290,12.89226217
fe4eb6bc-2d1e-4819-abd8-44982040bb34,Michael Jones,44,Other,Single,Unemployed,Grad,No,3,37340,0,13.55155764,No History,263580,14,805,"Chicago, TX",No,7080.217274,33485,Yes,158.92,No,No,House,1,43,208.7675204
6fb26a3b-2903-498a-a48d-a4ae9e3474e0,Michael Smith,58,Male,Single,Retired,Senior Secondary,Yes,3,170148,2,13.82445587,Bad,284067,41,729,"Phoenix, CA",No,3779.573956,23359,No,17.91,Yes,No,Scooter,1,149,53.1948182
f05cafd5-4ad3-447f-89fe-df444b0b793a,Sarah Brown,42,Other,Single,Unemployed,Undergrad,No,3,147775,1,18.55844765,Good,36342,73,592,"Houston, AZ",No,1035.213594,22971,Yes,6.01,No,No,House,1,92,21.16807176
f2764c68-8c47-4096-ba64-7c0674024138,Anna Davis,19,Male,Single,Self-employed,Undergrad,No,4,54963,1,14.39564894,Good,288353,66,671,"New York, CA",Yes,5367.026938,44230,No,100.87,No,Yes,Car,1,330,65.66807578
db3d957d-cf66-4f14-98e1-b83ef45f329c,Anna Johnson,58,Male,Single,Unemployed,Senior Secondary,Yes,1,63084,1,19.78381761,Fair,419889,72,704,"Los Angeles, NY",Yes,300.2791686,4725,Yes,4.81,Yes,No,House,1,206,5.127136666
7d70d0f2-7074-4403-85ee-dfece3853873,Sarah Brown,31,Male,Single,Retired,Senior Secondary,No,2,187588,1,5.464888699,Fair,218656,78,741,"Phoenix, NY",No,269.9457166,19902,No,1.8,Yes,Yes,Scooter,1,303,1.644392573
d24307ba-9d90-4b6b-906e-ac14465d3ff9,Chris Rodriguez,18,Male,Single,Employed,Undergrad,No,3,76970,1,15.56219205,No History,294280,67,779,"Los Angeles, TX",Yes,3959.587802,49274,No,50.87,No,No,Car,1,104,69.56394535
7116e221-34b6-4a3a-92f9-a899e4349e6c,Chris Smith,40,Male,Married,Employed,Grad,Yes,3,119828,2,5.397201171,Good,253897,90,832,"Chicago, AZ",Yes,2595.384822,37264,No,20.73,Yes,Yes,Car,1,57,51.72053072
8e1a9510-815a-4faf-9212-883ea42b38e0,Anna Miller,34,Male,Single,Employed,Undergrad,No,4,86102,2,15.94066367,Good,197449,75,830,"Chicago, TX",Yes,1526.646973,6309,No,19.34,Yes,No,Car,2,38,51.4250113
c6c6f6ca-4680-48ce-adf9-ca6b441941ea,Michael Williams,64,Female,Single,Employed,Undergrad,No,0,141030,1,10.78775314,No History,206446,76,691,"New York, CA",Yes,1630.3358,6336,No,10.91,Yes,Yes,Car,1,173,18.61393273
6b48b1a4-add6-4a33-bf87-211817619322,David Martinez,45,Male,Married,Retired,Senior Secondary,Yes,0,146942,0,14.16961648,Fair,406751,65,375,"New York, CA",No,6003.202948,17551,Yes,31.46,No,No,House,1,343,72.17333215
6d818f4e-f7f8-4f40-a6f5-37a72a9e8542,Katie Jones,18,Other,Married,Self-employed,Grad,No,1,137926,0,9.643071081,Bad,268238,79,674,"Phoenix, IL",No,1402.128596,45658,No,10.6,Yes,No,Scooter,2,112,19.033548
a6940977-b4aa-4d27-a234-c91ea61c132a,Robert Rodriguez,18,Female,Single,Employed,Undergrad,Yes,1,113564,1,7.386575587,No History,369900,96,831,"Chicago, AZ",No,582.7667132,20824,Yes,3.87,Yes,No,House,1,198,5.100505164
de5d7b01-445c-435f-a2bb-7480a142ee72,Jane Davis,60,Female,Single,Retired,Undergrad,Yes,1,108861,0,15.85268777,Good,339581,46,722,"New York, CA",No,3449.845937,9787,Yes,46.97,No,Yes,House,1,205,48.89182051
58449ff3-e112-436e-a11a-5a34b1a5780e,Chris Johnson,59,Female,Single,Unemployed,Grad,No,3,64685,2,18.5693057,Good,53318,10,604,"Los Angeles, CA",Yes,857.8607678,45050,Yes,21.3,Yes,Yes,House,1,169,14.34557726
93542032-6aab-4f7a-9317-f161224385f3,John Martinez,53,Female,Single,Retired,Grad,Yes,1,28025,0,7.753736656,Bad,35870,11,846,"Los Angeles, TX",Yes,4834.53042,4462,No,123.66,No,Yes,Car,1,20,258.4608961
fbb671f4-c126-4091-baf7-350b875047ee,Michael Miller,55,Female,Single,Employed,Undergrad,No,0,153964,0,18.81054502,Fair,91380,21,651,"Los Angeles, NY",No,4889.226423,29532,No,27.79,Yes,No,Scooter,1,223,79.10605711
32245c05-2df1-46dd-9dd8-1edbce6e6fee,Alex Davis,51,Female,Single,Unemployed,Undergrad,No,3,46121,2,7.102731638,No History,177283,87,513,"Phoenix, AZ",No,970.819511,3464,Yes,12.78,No,No,House,1,323,6.749519213
4a4941d6-431c-4da9-9b23-3987a5408665,Anna Rodriguez,18,Other,Single,Employed,Undergrad,Yes,0,34849,0,16.03492824,No History,427546,26,370,"New York, AZ",Yes,5024.313092,18558,No,127.99,No,Yes,Car,1,178,74.11580416
db7afae5-e3f4-4933-9de6-e4054b921972,Alex Jones,47,Female,Married,Retired,Grad,Yes,4,153104,0,19.39167737,Fair,397064,87,497,"Phoenix, IL",No,3741.720789,2643,Yes,24.95,No,No,House,1,354,60.67339067
ecbf8561-d308-4562-8656-9936a1e831a5,Katie Davis,50,Male,Single,Retired,Senior Secondary,Yes,4,159644,1,7.210563226,Good,327512,31,451,"Los Angeles, IL",No,5650.457756,26653,No,29.99,No,No,Scooter,1,285,41.47321931
6605e571-cace-45ef-8d52-197eff5ec857,Robert Martinez,44,Female,Single,Retired,Undergrad,No,3,91709,2,11.5263507,No History,46016,37,582,"Chicago, TX",No,2522.840479,6012,No,27.53,No,Yes,Scooter,1,309,25.56554267
847620aa-2745-4fda-a838-bc9a1ef0d190,Chris Williams,63,Female,Married,Retired,Senior Secondary,Yes,3,196904,0,10.06186224,No History,151343,23,792,"Chicago, IL",No,337.5838014,6862,Yes,2.12,Yes,No,House,1,122,4.430202217
d2fa71dc-9dcd-4542-9d67-c4d733a6f68f,John Davis,29,Female,Married,Retired,Senior Secondary,No,2,167342,0,10.82716625,Fair,12011,72,652,"Los Angeles, NY",Yes,4076.78078,30457,Yes,24.28,Yes,No,House,1,340,38.60439191
6f9012d6-be80-42e8-b80c-e6666e3860f5,Anna Smith,21,Other,Married,Employed,Undergrad,No,4,43222,0,16.29709609,Fair,157780,10,316,"New York, CA",Yes,5350.476088,7872,Yes,111.61,No,Yes,House,1,214,76.95511826
f9fa1299-2444-4a13-889e-3c4b37cc6232,Robert Smith,49,Male,Single,Self-employed,Grad,Yes,3,49011,0,14.91783399,Bad,146403,85,330,"Houston, IL",Yes,6435.948114,32621,No,101.85,No,Yes,Car,1,259,83.40888388
ea46fb88-b4d4-48ef-9724-81ae857562a0,Robert Garcia,48,Male,Married,Self-employed,Grad,No,3,76913,1,19.53030447,No History,214962,97,584,"Chicago, CA",Yes,4720.654288,17913,Yes,45.07,No,No,House,2,76,108.6982077
6777f98b-0cf6-4236-940b-a30cc2877054,Sarah Williams,39,Female,Single,Self-employed,Grad,Yes,2,172983,1,7.78219255,Bad,280353,98,849,"Los Angeles, AZ",Yes,4512.433972,2636,Yes,27.11,Yes,Yes,House,1,214,39.05695088
bb2baa31-65de-4bc7-94df-c599c76758c5,Chris Williams,37,Other,Single,Unemployed,Senior Secondary,Yes,3,62103,1,13.14891304,Bad,262992,21,776,"Houston, AZ",No,995.6144779,35853,No,15.36,Yes,No,Scooter,1,172,12.88675453
90b1f904-c5e4-4977-bc90-adf83ffc573b,David Jones,60,Other,Single,Self-employed,Grad,No,1,165285,0,11.73689218,No History,304524,22,373,"Houston, TX",Yes,7240.616063,3798,Yes,31.72,No,Yes,House,1,144,93.94963703
ee6ed4f6-09bb-4907-a835-b65c17a26edc,Sarah Davis,49,Male,Single,Retired,Grad,No,2,138879,1,18.78284163,Bad,351680,84,335,"Los Angeles, NY",Yes,2316.951207,24603,Yes,28.48,No,No,House,1,189,38.29989222
9dd33921-0372-4f7c-b492-cf4b98fdb463,Anna Jones,49,Other,Single,Unemployed,Grad,Yes,1,153291,2,5.159288487,No History,472828,56,756,"Phoenix, TX",Yes,615.0683416,43122,Yes,6.18,Yes,No,House,2,204,4.534180977
58d86505-cbb9-44c5-9033-9ab072fcf8d5,Jane Brown,43,Female,Single,Self-employed,Undergrad,Yes,0,30260,2,19.83755601,Fair,11052,67,459,"Phoenix, TX",No,3060.519903,47439,No,144.19,No,Yes,Scooter,1,277,51.13924826
0e5746d7-3c68-4d90-a358-d7075398ca9f,Michael Jones,36,Male,Single,Retired,Grad,No,4,63328,1,12.19601472,Good,352609,83,625,"Los Angeles, CA",Yes,6403.440597,15164,Yes,88.28,No,No,House,1,71,127.047722
dbb1242e-1903-4b21-acf2-853352fec181,John Rodriguez,18,Male,Single,Employed,Undergrad,Yes,1,191335,2,14.38309471,Bad,13390,74,803,"Chicago, AZ",Yes,4955.3707,20266,Yes,21.6,Yes,No,House,1,216,64.2982288
a3975758-8458-41d7-bb3f-f8720b1b7ba5,Jane Smith,35,Male,Single,Employed,Undergrad,Yes,1,62592,2,10.40078834,Fair,229606,51,731,"Phoenix, IL",Yes,1695.154309,37591,Yes,17.24,Yes,Yes,House,1,166,19.29898754
cb43132c-bd4c-48cf-bd1f-9cd87387d310,John Brown,32,Male,Married,Unemployed,Grad,Yes,2,111878,2,17.78790005,Good,377434,56,456,"Phoenix, CA",No,6390.078634,43613,Yes,42.72,No,Yes,House,1,83,134.3278361
192eca46-1636-429b-a78d-850f0e8c490d,Sarah Miller,49,Other,Married,Unemployed,Undergrad,No,1,22868,0,13.42981918,No History,450046,73,337,"New York, CA",Yes,5991.953881,44831,No,174.37,No,No,Car,1,167,79.44353021
1ff3bad2-dad5-43bd-a523-56bd7176be83,Robert Jones,60,Female,Single,Unemployed,Senior Secondary,No,3,147165,1,14.94216404,Good,450588,19,482,"Los Angeles, IL",Yes,4179.900134,44550,No,39.83,No,Yes,Car,1,184,57.99742963
b10e04cd-abb6-42fc-ac3c-c8f39fb33298,Robert Brown,51,Male,Single,Retired,Grad,No,0,166908,1,14.73357062,Good,45533,96,338,"Chicago, CA",Yes,5981.160628,11877,Yes,30.68,No,No,House,1,319,74.96490375
